pathway	description	1939.MGH100079	1939.MGH100698	1939.MGH100896.b	1939.MGH101010	1939.MGH103128	1939.MGH103660	1939.MGH103728	1939.MGH104824.b	1939.MGH105234	1939.MGH105361	1939.MGH105700	1939.MGH109531	1939.MGH109812	1939.MGH113364	1939.SKBTI.0097	1939.SKBTI.0102.b	1939.SKBTI.0104	1939.SKBTI.0107.b	1939.SKBTI.0110	1939.SKBTI.0112.a	1939.SKBTI.0113	1939.SKBTI.0116	1939.SKBTI.0118	1939.SKBTI.0120	1939.SKBTI.0122.a	1939.SKBTI.0125	1939.SKBTI.0127	1939.SKBTI.0129	1939.SKBTI.0134.b	1939.SKBTI.0137	1939.SKBTI.0139	1939.SKBTI.0141.a	1939.SKBTI.0142	1939.SKBTI.0143.b	1939.SKBTI.0147	1939.SKBTI.0149	1939.SKBTI.0150.b	1939.SKBTI.0152	1939.SKBTI.0155	1939.SKBTI.0158	1939.SKBTI.0160	1939.SKBTI.0164	1939.SKBTI.0167	1939.SKBTI.0169	1939.SKBTI.0171	1939.SKBTI.0172.b	1939.SKBTI.0173.b	1939.SKBTI.0175	1939.SKBTI.0177.a	1939.SKBTI.0178	1939.SKBTI.0180	1939.SKBTI.0182	1939.SKBTI.0184	1939.SKBTI.0187	1939.SKBTI.0191	1939.SKBTI.0193	1939.SKBTI.0197	1939.SKBTI.0198.b	1939.SKBTI.0200	1939.SKBTI.0202	1939.SKBTI.0204.a	1939.SKBTI.0205	1939.SKBTI.0209.a	1939.SKBTI.0211.b	1939.SKBTI.0216	1939.SKBTI.0218	1939.SKBTI.0220	1939.SKBTI.0223.b	1939.SKBTI.0227.a	1939.SKBTI.0229	1939.SKBTI.0232	1939.SKBTI.0234	1939.SKBTI.0236	1939.SKBTI.0238	1939.SKBTI.0240	1939.SKBTI.0242	1939.SKBTI.0244.a	1939.SKBTI.0245.a	1939.SKBTI.0246.a	1939.SKBTI.0247	1939.SKBTI.0250.b	1939.SKBTI.0253.b	1939.SKBTI.0254.b	1939.SKBTI.0255.b	1939.SKBTI.0256.b	1939.SKBTI.0258	1939.SKBTI.0260	1939.SKBTI.0261.b	1939.SKBTI.0264.a	1939.SKBTI.0265.a	1939.SKBTI.0266	1939.SKBTI.0268	1939.SKBTI.0271.b	1939.SKBTI.0272.b	1939.SKBTI.0274.a	1939.SKBTI.0276	1939.SKBTI.0277.b	1939.SKBTI.0279	1939.SKBTI.0281	1939.SKBTI.0282.b	1939.SKBTI.0284	1939.SKBTI.0286	1939.SKBTI.0298	1939.SKBTI.0304	1939.SKBTI.0313	1939.SKBTI.0362	1939.SKBTI.0391	1939.SKBTI.0395	1939.SKBTI.0422	1939.SKBTI.0482	1939.SKBTI.0484	1939.SKBTI.0488	1939.SKBTI.0490	1939.SKBTI.0492	1939.SKBTI.0494	1939.SKBTI.0496	1939.SKBTI.0498	1939.SKBTI.0500	1939.SKBTI.0508	1939.SKBTI.0513	1939.SKBTI.0515	1939.SKBTI.0517	1939.SKBTI.0519	1939.SKBTI.0521	1939.SKBTI.0523	1939.SKBTI.0525	1939.SKBTI.0527	1939.SKBTI.0529	1939.SKBTI.0531	1939.SKBTI.0533	1939.SKBTI.0536	1939.SKBTI.0538	1939.SKBTI.0540	1939.SKBTI.0542	1939.SKBTI.0544	1939.SKBTI.0546	1939.SKBTI.0548	1939.SKBTI.0550	1939.SKBTI.0552	1939.SKBTI.0555	1939.SKBTI.0559	1939.SKBTI.0561	1939.SKBTI.0563	1939.SKBTI.0565	1939.SKBTI.0567	1939.SKBTI.0569	1939.SKBTI.0571	1939.SKBTI.0575	1939.SKBTI.0579	1939.SKBTI.0581	1939.SKBTI.0589	1939.SKBTI.0591	1939.SKBTI.0593	1939.SKBTI.0595	1939.SKBTI.0597	1939.SKBTI.0599	1939.SKBTI.0601	1939.SKBTI.0606	1939.SKBTI.0610	1939.SKBTI.0613	1939.SKBTI.0618	1939.SKBTI.0622	1939.SKBTI.0624	1939.SKBTI.0627	1939.SKBTI.0630	1939.SKBTI.0632	1939.SKBTI.0634	1939.SKBTI.0636	1939.SKBTI.0641.a	1939.SKBTI.0642	1939.SKBTI.0647	1939.SKBTI.0650	1939.SKBTI.0652	1939.SKBTI.0654	1939.SKBTI.0656	1939.SKBTI.0659	1939.SKBTI.0661	1939.SKBTI.0663	1939.SKBTI.0665	1939.SKBTI.0667	1939.SKBTI.0672.a	1939.SKBTI.0674	1939.SKBTI.0676	1939.SKBTI.0683	1939.SKBTI.0688	1939.SKBTI.0690	1939.SKBTI.0697	1939.SKBTI.0703	1939.SKBTI.0705.a	1939.SKBTI.0706	1939.SKBTI.0708	1939.SKBTI.0713	1939.SKBTI.0716	1939.SKBTI.0719	1939.SKBTI.0730	1939.SKBTI.0731.b	1939.SKBTI.0733	1939.SKBTI.0737	1939.SKBTI.1019	1939.SKBTI.1140	1939.SKBTI.1142	1939.SKBTI.1147	1939.SKBTI.1192	1939.SKBTI.1200	1939.SKBTI.1206	1939.SKBTI.1215	1939.SKBTI.1223	1939.SKBTI.1227	1939.SKBTI.1229	1939.SKBTI.1248	1939.SKBTI.1253	1939.SKBTI.1286	1939.SKBTI.1293	1939.SKBTI.1295	1939.SKBTI.1298	1939.SKBTI.1312	1939.SKBTI.1339	1939.SKBTI.1341	1939.SKBTI.1355	1939.SKBTI003.a	1939.SKBTI004	1939.SKBTI008	1939.SKBTI011	1939.SKBTI013	1939.SKBTI015	1939.SKBTI018	1939.SKBTI020	1939.SKBTI024	1939.SKBTI028	1939.SKBTI030	1939.SKBTI032	1939.SKBTI034	1939.SKBTI036	1939.SKBTI038	1939.SKBTI040	1939.SKBTI044	1939.SKBTI046.a	1939.SKBTI047	1939.SKBTI049	1939.SKBTI051	1939.SKBTI053	1939.SKBTI055	1939.SKBTI057	1939.SKBTI059	1939.SKBTI061	1939.SKBTI062.b	1939.SKBTI064	1939.SKBTI066.a	1939.SKBTI067	1939.SKBTI069	1939.SKBTI071	1939.SKBTI073	1939.SKBTI075.a	1939.SKBTI076.a	1939.SKBTI077	1939.SKBTI079	1939.SKBTI081	1939.SKBTI082.b	1939.SKBTI085	1939.SKBTI087	1939.SKBTI089.a	1939.SKBTI090	1939.SKBTI091.b	1939.SKBTI094	1939.SKBTI096
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	57496.264295891924	2948.540689752942	31406.069772403815	2699.902750741651	4313.907934000946	2172.3316778228923	3083.878382899802	6953.630607228699	4859.1126826416885	3144.7772998608	3031.8350463366987	2327.7337855621163	21984.970951513416	3221.455812489863	37704.87736116456	7398.721245418702	34269.49228406428	4601.349036866089	452.9686511550945	37475.2066483347	16419.511577471967	210.90165883465187	32174.650257873072	38739.22912825056	95190.30921314671	2345.852196250481	35388.241821122545	17853.768816233445	6322.361128010444	57201.15805532706	33763.65569947489	36677.816757089626	15090.575216901465	12293.5031402934	28731.664340863237	42120.13005489263	2872.2642441017474	34953.772721373796	65929.04656879214	48659.43423471781	13594.929023052295	85290.33114670399	25193.958306259283	27950.86844043931	27060.802897529247	1194.6183781065738	1190.5837287486615	296245.2527755294	71337.31606326594	101381.33004462748	145836.48269646885	52560.0940231092	49840.263811081604	22249.010528343722	13451.51886144109	58066.59118070624	7409.304308310934	6071.994314802142	523.4973639044803	55420.827666078396	11521.090818972341	34612.988919029034	23717.024867167467	3169.848500611245	46342.898602710906	52887.92792432526	14769.11017011111	3492.346299982306	21183.0937820349	681.3574133113079	55148.37140807452	18305.479524813978	24200.55442424396	49652.110104059124	21199.477531898607	21651.155250112017	112302.64329027523	51965.894333497235	46854.84201296487	5899.313855844383	10376.040549978354	11219.703542188528	15255.37548215074	626.0483909471748	7032.5113628980025	46929.22484041387	45374.631017189095	1534.8796379052505	31239.493937071627	23543.266824908067	17033.025394093635	42981.52178137296	3452.576327521961	14650.330816469033	217569.8827675983	30063.641479836933	9318.749120018001	20935.40210423505	24393.461358018278	7735.814704838772	24977.919256688285	24764.697201318744	33301.85071314938	25255.7927864858	39144.332646611816	48187.32153274241	5494.434828521621	5829.842793762655	4050.2275472052283	23112.18231986877	9485.35563602231	17285.33847727847	15333.811319230625	3220.371614173855	10822.468855728785	2970.7627170576784	14571.525202089199	4873.083329214439	7244.264939574633	8303.204347468925	5143.434449544075	6537.715478192957	4049.980761728712	9012.289589046977	22840.441500807192	2684.760346826677	6045.169337234311	4027.8334968191352	9099.544587979599	61053.15722665452	11077.807192832319	5824.79972104549	6548.364135207961	5050.300924829632	40317.93649035273	9680.72842762268	2529.1323946796037	8985.739328007423	14037.37479775558	5424.372638122238	3582.99612665526	2907.3371940896996	18364.105885311787	4168.540168605547	56943.53417952455	2575.664720572212	5881.005325092494	7951.738590904521	8661.994126790642	5852.288328884453	21325.69244512498	18670.62540678752	330.70570169921683	3428.064973962835	6736.114280527047	44390.55638816655	12943.57118882962	2648.918515897005	6475.476826282838	48117.37583912138	862.2165966639087	2421.801733152642	5622.355596430683	3155.2197986686683	22642.2278522702	3663.0240598943133	17803.092205240348	31140.44228484973	1269.5932754200344	7841.8484457612485	9597.903492107409	82722.23216887188	27503.742858551734	31665.243649346903	33507.180466412225	4103.095863989817	1322.6637624219675	2286.845873481527	27772.33888713513	5079.315042969587	2508.2422952068746	11996.018094620007	18936.186445242052	1861.7261333795493	1174.1760661684655	8324.871112643092	5344.21862469016	8907.442079825554	415.67113055012237	3223.079925577687	9098.65819318249	6074.669482174812	34232.19153252206	12327.982864280944	2178.6610392693647	28518.69096199512	11662.6298000326	5008.324097045296	18808.62543928876	23169.779409666102	59895.47340880098	34199.864687528534	14326.42399397272	18020.426153952118	6801.6237809404965	18992.631958720343	30744.52448825723	30972.943588118385	36456.88599183606	32604.28570139722	24518.328335880426	19725.091335446963	42470.07567291915	15150.694319357744	29976.054109714732	17911.59904118385	9341.987783847917	30885.035395635765	21698.362102007344	1981.8392104972709	11876.343948877913	3635.8407416086793	15370.949315032814	25045.763513086382	2195.187493907892	11241.939084809663	35684.924403422716	24782.789895054746	206899.5651838041	32013.29159431103	21319.043503863348	55641.353994149984	95942.63206411684	141471.5839931208	21458.221393840216	29984.471263652973	4009.252197941378	45337.12191355408	58032.07602971861	3616.046488235172	50614.998525740324	20306.35660038772	118501.19166630515	16631.136803039895	19704.56667682607	26549.374397035142	75728.46409788755	4984.922461881972	24763.04967969056	46887.287914177694	15098.52228457916	17092.989818654587	2965.849799164029	3919.6150415466686	48117.55688681815	52835.030235221486	23187.086038698788	18133.779484372048	5342.105945143216	35080.06449088862	5818.7434907121005	1191.1503667393986	9793.234371227238	2538.425653214525	78740.09245411764
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	0.0	0.0	7.832430832632152	0.0	87.39569673297173	0.0	0.0	172.41744683927178	0.0	2.339083852703018	0.0	0.8219652332369946	0.0	0.0	5756.6472694320055	1159.9890630759387	9.626172374151773	0.0	0.0	1439.525836366065	2357.0520747919386	0.0	0.0	0.0	22.750322146335183	0.0	19.879329580952913	0.0	103.74726730508408	293.80915400862943	127.5142019813752	217.0051442253124	9.82609465201881	79.20163022598767	0.0	1295.9076499031735	3.8535306237123055	0.0	0.0	0.0	0.0	16.130513406117757	0.0	124.03899579997555	16.19032432263092	0.0	0.0	110.32956427837792	1306.9132897767215	0.0	57.691479673634966	5.446500726435937	0.0	21.05422006804307	35.404194803668005	0.0	11.763974860158894	0.0	0.0	46.146408265586004	97.84410123296541	16.433957824574886	0.0	0.0	0.0	0.0	7.711658673162974	4.633494799612967	0.0	13.462486791123636	427.8325433218277	12.424378743400462	0.0	29.635854476225468	0.0	0.0	0.0	30.85070999668109	93.51120638828341	474.36806282585627	0.0	0.0	0.0	0.0	7.600999761846667	0.0	20.60842181656813	0.0	79.27661787053907	143.06213053248248	0.0	0.0	4.244690422175838	0.0	35500.58910079643	0.0	5.788895589886226	260.413351791217	3054.311048181272	49.924295069561474	0.0	443.8639973030727	0.0	129.50172255221986	83.79020779710947	6374.247685907988	86.9972977752236	55.653545003785155	0.0	0.0	1624.650166479845	0.0	0.0	36.57025791141286	0.0	0.0	27.46352295728961	137.2906450634531	0.0	0.0	0.0	0.0	0.0	3196.860344679851	13.159799918723955	319.1911498557788	0.0	12.047835138205723	0.0	10.494152503199931	74.12546803033686	56.95074882821561	19.96940205908984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.947609811081266	0.0	139.10120915730508	4.2775166351260605	0.0	50.740746240416286	0.0	0.0	0.0	0.0	0.0	195.78192787885982	0.0	0.0	0.0	1858.7079863300048	161.1100343355859	0.0	0.0	0.0	0.0	2.3022604147207177	0.0	4.140123013189043	5.218074361476793	0.0	0.0	2470.349511162065	32.73462609697012	315.3093358420772	0.0	0.0	0.0	6.889154710172735	0.0	46.931054390260144	14.268951972309624	0.0	0.0	3180.4773589473607	0.0	0.0	0.0	0.0	29.728712397785678	0.0	0.0	193.54603086468418	0.0	0.0	0.0	0.0	0.0	9.702622460766397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.90843086259211	608.6278179825376	0.0	0.0	9.515540225292352	169.56603573022218	0.0	0.0	2.2408355736257293	2.2582959764743133	0.0	8.986475394893098	505.9757978333952	0.0	0.0	40.940327406638986	5.198740536148888	16.217357707291747	216.90421157960725	192.00281148102908	16474.077722026996	0.0	0.0	0.0	0.0	2130.3587742631844	58.8149993222361	14286.881969622556	286.13694661603296	96.06075491619545	1099.4477402464777	980.2204909276652	0.0	2693.686436430165	738.5298767149194	0.0	69.52492437222432	4.570636420583782	234.03321899229076	504.83380018649086	0.0	1283.240875945492	153.30036456011226	3137.0821574108445	0.0	2922.115351181951	22.16137704579278	57.5000723056986	457.28937367920304	8.3697283627626	0.0	28.243586336063856	23.30811884452868	32.975472984618285	722.2581882314238	0.0	19707.570729142903	41.33778635782219	0.0	0.0	30.93529201248282	216.09308238905936
AEROBACTINSYN-PWY	aerobactin biosynthesis	2558.0	386.498064516129	14143.461416322642	6.0	46.62184873949579	1616.0	85.0	1258.0	738.0	1519.99802890933	291.0	276.49729729729734	1215.0	0.0	245.47283702213275	3258.800454029512	166.0	19.0	0.0	179.35943060498218	2005.0	0.0	17710.0	47.923664122137396	180.84579439252343	125.0	44.0	1014.0	1436.0	1930.7976702962774	0.0	5532.0	67.0	16.0	446.0	1005.0	23.884615384615394	15.23809523809524	116.0	5005.0	10.0	1408.0	64.1661951087167	4943.0	42.0	410.2386432465173	35.0	34718.749951397236	877.4621626588988	11139.105022014619	2954.2104997050646	0.0	3752.0	31.0	34.011428571428574	445.74622694242584	38.79569892473119	180.0	66.0	3749.0000000000014	105.59955131800336	9.0	26.0	18.024096385542173	15.0	42.0	34.70344827586207	371.74547890154054	3044.0	3.0	2559.0	2202.0	10.0	1221.997549019608	5859.0	34.0	9511.0	5013.0	2257.499667921187	20.533957845433253	450.14354066985646	0.0	0.0	0.0	0.0	67.20558985544753	79.0	437.0	19.0	12699.0	510.0	1603.9062213810364	0.0	8325.249977479507	542.2454308093993	13.0	487.0	1471.4954221770092	572.0	0.0	0.0	176.0	93.0	256.0	6826.249313563974	7417.999999999999	0.0	18.0	0.0	18.0	269.0	981.0	0.0	1031.0	260.0	0.0	59.246861924686186	0.0	75.0	90.0	117.0	27.0	2260.0	661.0	13236.0	118.78787878787878	3932.0	15.0	10.0	23957.0	4323.0	533.0	4.0	2118.0	5768.0	977.0	401.0	6976.4	8487.0	31.0	587.0	17.0	8.851063829787234	8.0	4214.0	52.0	30.0	24.0	0.0	365.0	1324.0	8953.0	121.09422492401217	291.76475790404595	656.0	5099.0	11833.0	565.0	11.0	2465.0	243.74311926605503	143.0	0.0	12.0	19.0	259.0	2883.332901722129	519.0	17.0	4924.0	7815.0	60952.99999999999	7184.0	11.0	13715.0	24.0	0.0	774.0	5161.0	2993.0	10.0	337.0	377.0	55.0	468.0	0.0	139.0	0.0	28.0	442.9928688974217	4930.0	68.0	75.0	596.2421711899791	138.0	2815.0	142.0	200.0	1241.0	422.69702276707534	32.0	7243.000000000001	31.757224721178137	19.03448275862069	24.0	619.2424607961401	4081.2	857.6383965094083	1252.642012962257	11.0	42.0	8673.0	29.26946107784431	12270.499938882776	3174.0	829.7389738973897	8046.000000000001	129.0	26.443113772455092	20.0	67.62105263157895	2150.932101616628	758.7000634115408	2809.4972355449268	408.33168906900414	57.0	106.32940021963131	24.65021770682148	8704.231913978496	44.66071428571429	182.60066006600658	6435.992551210428	185.0	437.1711273317114	72.28278221208666	0.0	0.0	26800.402799754283	422.1242019733023	582.0	166.36595744680852	4905.342920353984	176.1961290322581	49.25053533190579	56.07236180904522	16293.0	3388.67002218157	2731.0	10156.216328704073	140.25084745762712	1348.4	5927.471602860748	398.72715972653816	8.0	20.79245283018868	26.88000000000001	105.97402597402599	0.0	891.8349275758403	0.0	16.0	0.0	329.9640718562874	1779.6	15753.0
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	8803.777011284208	721.0290109580528	23173.28156633022	50.555558706371784	200.83461699680515	2021.0591767334533	310.67184625492155	3869.212530871274	2807.853166469957	2322.761942253333	893.3141947821092	709.9440365393259	3677.443474037393	0.0	14807.693546861852	5983.273046665906	1329.4272446490465	231.37807494408048	27.178697151268548	6186.858807630422	8672.367271367122	0.0	24768.422306105902	394.18628146319116	1657.1144075253692	427.147075004478	890.0698494414457	3525.360658171352	3173.004721393572	9008.48339596835	717.0749345987692	14368.972819829649	676.0417328370946	468.3873778263504	2133.5414298122423	17884.31209018122	202.7432157990689	249.40619948512628	1800.6517455365224	14510.464552307432	264.8360348292876	9347.299508071523	379.59269978253667	10944.073615737496	751.1493436950886	778.4545226261653	754.3565271159109	92966.28620127373	10721.87455448973	29918.923239240263	12749.5472052776	0.0	10637.459615013211	397.8943393862204	582.4653646228064	2292.4966149656025	547.0937249765067	1031.1018230338402	194.720523795269	12885.235405335137	955.9925792819728	180.6152929308541	315.3812541330557	211.73401491664052	220.3181328043972	349.5454825600437	307.52636026213804	1913.0981931946217	7923.794807239909	33.11297097654965	12286.371994228864	6541.520417609917	174.20856028295657	5426.6398146396305	15823.451996249429	505.89556854884063	29728.404144505992	39535.151412567946	7906.27060001143	3611.233598101297	1735.4462055208544	0.0	0.0	0.0	19.99304361683333	624.6469276736145	1181.8281686278524	929.731760933269	556.2522436331899	20565.590601354717	2308.1228937502165	8074.118354679646	0.0	12500.338506251434	70335.00257866585	195.20682585444249	2010.3000131371264	6508.452024093291	8935.027098542623	359.99989489230967	358.02352638534387	2171.7147430399104	887.4890947239884	1878.709004579896	14359.649397727977	31074.129095653378	1771.6882031703608	422.30239726158965	0.0	226.36390697605796	4147.838476972569	3918.119476990478	0.0	2216.8659265980277	1129.1393723117974	0.0	459.8789374727714	0.0	476.3039990637165	791.0739771101403	468.00964613312146	138.73853920158996	3226.9865967070946	6998.0082286373645	19171.27391446637	701.9688900118381	5479.847392995094	112.97609708973528	151.2763639668124	41813.712648617104	7359.362319710121	1629.4295761383976	106.99345326890827	3534.400607427448	16642.22662473644	2831.300176068154	962.7915166636512	8993.128097394816	12170.398657115436	447.4434576528894	1525.4545491505787	96.9648728827663	293.7032989299608	102.75440312561909	17541.177150942203	242.5568635252813	133.77654625817	412.77468734749067	0.0	854.7040916777538	4198.711700857141	13828.37066218646	230.2481218544596	1328.579395942794	1892.1799375742087	15090.803239873752	13676.208386308655	2768.3271963294605	909.3363979980603	9562.051479754018	452.67161422549486	577.6801743543917	39.602564564099524	137.84422278659454	408.99871856512686	847.2660350443797	6804.245928906585	3499.6546482350604	118.8194261909018	8515.651718127634	9630.04020273443	78607.37112598492	14985.517975306057	183.95177955830673	22717.998764382784	165.9678823551592	0.0	1455.8530591378742	13233.71078760887	4208.429263505187	78.5898982129615	6756.086838677607	2111.705615946384	212.0873208514525	809.9108932372383	46.41049447031556	884.5275926599612	397.3650440479134	89.61302525932703	2528.2096757593386	9519.423163977066	363.03601285791643	1126.3353912053133	2345.1926976389104	465.34186765986567	8147.435733617388	1056.181943298077	752.7167535213993	5401.6542250786715	2942.08705045935	541.9575148947022	16362.986322232131	344.37395249361094	187.63965730073346	2514.8807867089345	2046.9894338899405	10001.74880640052	3809.332715653183	5611.63105048385	114.45008560828285	300.4749340759064	14217.675358170827	520.3661003036099	15030.843875846138	7055.7271013374375	6348.762070210429	9656.929227261531	805.2616611242877	460.53257050301926	162.156058005771	858.789405816615	3599.1217882391084	3323.458565849428	24320.819516163258	987.0325102502256	387.5010270341502	1205.271639344573	225.57769518515184	57580.8892661308	592.7247815190285	15933.371458623576	17107.42536600598	1769.8961467989993	5797.426581993239	1098.9476020205527	492.52533270422964	3705.758947453855	38549.317997422746	2487.955288557301	1882.5698349409463	1102.1869945867031	9921.835887885445	5646.209707536723	522.6567300249412	4932.301614109831	22808.44743790945	13688.142867330042	4140.2336434723375	18779.15475600412	1553.1905894822396	4830.5729871219155	10786.936363107996	856.7146545380538	34.68715266465041	498.2233460256538	401.4961154610276	1381.2263850039576	2905.870224392124	2205.435259831364	26536.182819501348	300.0139945956776	0.0	1548.2971194930772	2330.314391619169	38280.14735784343
ANAEROFRUCAT-PWY	homolactic fermentation	76975.34468376274	1962.1750224857224	36667.520387337485	3025.0646696651665	8453.409679814416	2768.78570580856	3105.2710432463678	7708.241051834861	5672.667774257283	3681.2681230605986	3077.019259984053	2379.108300130965	23281.93186077179	3282.7970783629603	43697.14603432399	8354.379851936088	37126.2344184608	4869.398323081244	426.2283132895614	43222.99818573545	18191.7791534555	224.17423555351203	37720.0320449668	34828.081024917985	83605.5334891254	2130.1922735798307	32883.14956266514	19566.12381384725	6764.7158458686545	58908.2723877821	28577.343799352457	37343.08402492536	14404.521102682098	14598.58862497742	26899.623100615416	37157.66968255077	3281.6762064989875	41685.62073076117	68331.09880130265	55643.75977284752	14973.981551474752	90720.42326131847	24120.69505504628	30453.10680494153	30504.603703152887	1407.3546606340967	935.6353575745616	346889.1216147787	46516.86220546287	104753.04421820448	132903.29089277366	41515.72417492473	50723.90578463784	25390.872342472503	14170.917073441284	52013.947451294625	7905.935087877909	6804.013572004531	630.7167411663888	66381.36162919152	12497.933862608888	39009.372953646416	25373.10160948712	3137.5511250513373	53793.79958270555	49356.87657662329	10989.589694029928	3479.438773990092	22142.20740871059	764.6170125536197	55542.682348564114	20311.820408734657	26292.781546240854	49355.04160482025	23838.289647218175	20322.42162250377	115686.50341828405	57885.67431283071	57127.681217655125	5318.957206338257	11087.476076751136	10570.342929135066	12647.526937450995	659.0056418862297	7446.450776682889	47157.628972259285	44185.92546065459	1630.2818246633776	26621.16185831549	27122.13101930459	14321.650521139909	36293.07490158286	3039.894323626173	16982.8010130675	210319.5785743417	21950.038729005413	11347.073120930192	21352.990177707892	24549.329640086606	8855.570888660559	27706.037287637177	26250.70771071437	34800.52203195166	26739.873050354126	44760.03622595858	59084.677280576776	4920.490567616474	4804.079943370508	3142.2260195153967	25963.369857662452	9840.38826556077	21182.29720404825	15943.161087321088	3454.9924140735657	9012.260986229865	3072.506132918267	12616.010055579987	5278.9820079162155	6784.766886991711	8010.799135043924	6024.836057864992	4984.230200056429	4963.153716698736	10764.510121594476	27143.76365069925	2871.543622589518	7496.74482566461	4714.0915637293065	10368.766466037121	68640.91422618621	12645.220822982174	6936.3913420640365	6966.766605636205	5780.1151845738195	45073.211837848816	10040.813148547935	2461.241955660921	10662.707020466129	17099.65147696693	5668.737420337206	3603.1184812376973	2838.853599502406	19038.2631507006	4513.754625686999	57823.531576477675	2378.200081397936	5094.585155941682	5107.527272801452	6717.337668355937	4073.976381352181	22199.454634407026	21939.213834009544	378.122230050474	3440.0758906258006	6991.267294255677	47014.0711004573	15998.293185415469	3482.009328682874	6436.5651788920595	51799.68068126718	928.7923170022653	2697.887379237048	5475.5602911329825	3148.4980952407955	28127.59762078981	3786.0928027295936	18367.959283401346	34356.76077539873	1615.5941362590106	10074.621600411667	11556.302776452892	102734.5472613189	29546.53446769792	31760.190597897134	37313.0360138692	4543.636085398529	1268.5106367440806	2526.236220189904	30808.671457260152	6145.892608353597	2650.376285900007	12658.69574497937	17767.44559014359	2089.5199028269517	1326.124289024184	6325.395490124693	6089.175468043813	5832.284585867054	511.10458814937294	2488.8012776006312	11127.48511935646	6955.204976379543	35822.209003089505	13046.598799578513	2434.4771810322172	32413.453400870938	12723.39774280226	5603.493041917924	19356.578956285106	26375.275842767132	56808.883055690254	36853.18070712229	9147.127939846	20094.96755563105	6824.785568182751	20090.13678678372	35515.84846379766	31493.405503453832	37278.06057618534	25924.23281826768	22451.98599217505	23375.18602509106	45233.37111794835	18699.250137002684	21462.89151559388	14415.641212443403	11368.544658356921	29611.78678507957	23041.973735349347	1762.5681539762106	10964.88448531223	4595.351526622544	17842.286678051896	31650.02815135932	2309.460214853421	5752.284939587234	43466.857059134236	27718.90183807661	199779.023213086	33462.773184993384	23728.34076545461	62103.91720768861	109866.91009372435	153280.03197004998	18827.71154370253	30229.24953548136	5139.677947191899	53709.62461664843	52224.776812959695	4082.300601932382	48958.747952645535	21823.86632425696	85608.55699190432	19713.03018988654	19240.149197948813	32365.615086941212	79714.41717502776	5622.642122462603	29462.150249183847	52017.90039655914	18217.739175602692	19793.00851234864	2845.2460920587487	4425.888866069808	46748.534754050925	60762.371879079416	24941.20868882569	16946.783380590943	6113.1839359078685	43605.510757637	5367.386806909671	1022.3705262446988	10825.286927286419	3060.2563844057845	84994.54306151826
